group_id,kind,module,representative_path,item_count,pending_count,priority,sample_item_ids,review_scope
GRP-01346,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/chart/ChartCorner.java,1,1,LOW,PLD-85B1455D15438B02,review related Java symbols in the same source file
GRP-01347,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/chart/ChartLegend.java,9,9,LOW,"PLD-1563BD7847CC5B24,PLD-01E757A32DF3D599,PLD-14DD7BF7E9E87BC8,PLD-EDE23A86D9397163,PLD-8F40CA4CA361DD46",review related Java symbols in the same source file
GRP-01348,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/chart/ChartModel.java,1,1,LOW,PLD-ED9A9A4C68C26664,review related Java symbols in the same source file
GRP-01349,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/chart/TimeChartPanel.java,3,3,LOW,"PLD-192C9087F283E852,PLD-F6C15456AEE9A055,PLD-DB73C8CCF0C5F981",review related Java symbols in the same source file
GRP-01350,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/chart/TimeChartPopupMenu.java,1,0,HIGH,PLD-8009F5485C936C64,review related Java symbols in the same source file
GRP-01351,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/frames/DocumentFrame.java,3,3,LOW,"PLD-939828D498BC6482,PLD-00765A55E4F2D53B,PLD-B68867EC46EE6595",review related Java symbols in the same source file
GRP-01352,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/frames/GraphicManager.java,17,17,LOW,"PLD-FB7BB6FFD8278052,PLD-7CD627BCC1592D2E,PLD-6ED8A673A07104A6,PLD-E793955D85C3D489,PLD-DD7D203CF9DE6E63",review related Java symbols in the same source file
GRP-01353,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/frames/MainFrame.java,1,1,LOW,PLD-CCE463084DA9F943,review related Java symbols in the same source file
GRP-01354,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/frames/StartupFactory.java,5,5,LOW,"PLD-8AB28D64258CF63D,PLD-EA5D1F94CFE4C050,PLD-C8361D2EF141CE82,PLD-E64EC93509995D68,PLD-758FA2A500E84CD0",review related Java symbols in the same source file
GRP-01355,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/frames/workspace/DefaultFrameManager.java,1,1,LOW,PLD-91BCF8BB28BCE666,review related Java symbols in the same source file
GRP-01356,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/frames/workspace/NamedFrame.java,2,2,LOW,"PLD-A0F0BB0C54979396,PLD-23285802F428E7B8",review related Java symbols in the same source file
GRP-01357,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/gantt/GanttPopupMenu.java,1,0,HIGH,PLD-4FE446195A9F3356,review related Java symbols in the same source file
GRP-01358,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/gantt/GanttRenderer.java,1,1,LOW,PLD-128FA62BD18CD277,review related Java symbols in the same source file
GRP-01359,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/network/NetworkPopupMenu.java,1,0,HIGH,PLD-FB8B743222F88881,review related Java symbols in the same source file
GRP-01360,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/spreadsheet/SpreadSheet.java,15,15,LOW,"PLD-19BFC64006C8D37C,PLD-233FF0F8397D3DE7,PLD-F4751BC2A6223450,PLD-5443A966A298F255,PLD-CEE2AB072238457A",review related Java symbols in the same source file
GRP-01361,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/spreadsheet/SpreadSheetColumnMenu.java,4,4,HIGH,"PLD-96CE8C063C2335AE,PLD-13C0A8B5056FD92E,PLD-895E5473DC6E65EC,PLD-083C284E445086B3",review related Java symbols in the same source file
GRP-01362,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/spreadsheet/SpreadSheetParamsImpl.java,1,1,LOW,PLD-35CE179B36E2E007,review related Java symbols in the same source file
GRP-01363,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/spreadsheet/SpreadSheetUtils.java,1,1,LOW,PLD-7BA0C93E213581A6,review related Java symbols in the same source file
GRP-01364,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/spreadsheet/common/CommonSpreadSheet.java,2,2,LOW,"PLD-07EDA10E360C569C,PLD-67BE8864E2FE2B93",review related Java symbols in the same source file
GRP-01365,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/spreadsheet/common/CommonSpreadSheetModel.java,1,1,LOW,PLD-F6E41FD93039A422,review related Java symbols in the same source file
GRP-01366,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/spreadsheet/common/SpreadSheetCorner.java,1,1,LOW,PLD-6E489247AA02EA4D,review related Java symbols in the same source file
GRP-01367,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/spreadsheet/common/SpreadSheetRowHeader.java,4,4,LOW,"PLD-04DF43738861E722,PLD-FE1E89DEB64FE824,PLD-300C767C80B037D1,PLD-96FD55B9105E8447",review related Java symbols in the same source file
GRP-01368,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/spreadsheet/common/transfer/NodeListTransferHandler.java,2,2,LOW,"PLD-7F5B47BA5218EEDE,PLD-C79245610E6C462F",review related Java symbols in the same source file
GRP-01369,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/spreadsheet/editor/DateEditor.java,2,2,LOW,"PLD-B3CE6F468037F07D,PLD-45BF7D4330EB5512",review related Java symbols in the same source file
GRP-01370,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/spreadsheet/editor/SpreadSheetCellEditorAdapter.java,3,3,LOW,"PLD-8E7FF54B972321E2,PLD-6B82BBE690CBAB53,PLD-BAD45F91D5A64B69",review related Java symbols in the same source file
GRP-01371,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/timescale/ScaledScrollPane.java,1,1,LOW,PLD-FBFF4DF03C83FB6B,review related Java symbols in the same source file
GRP-01372,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/views/GanttView.java,1,1,LOW,PLD-AF1A6E8FBD320A4E,review related Java symbols in the same source file
GRP-01373,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/views/ResourceView.java,2,2,LOW,"PLD-CE87F3123C83A4FA,PLD-4D0EA97CAA328771",review related Java symbols in the same source file
GRP-01374,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/views/SplittedView.java,1,1,LOW,PLD-5AA9DE513853494E,review related Java symbols in the same source file
GRP-01375,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/views/UsageDetailView.java,1,1,LOW,PLD-ED6FAF1F8DB79739,review related Java symbols in the same source file
GRP-01376,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/views/synchro/ScrollPaneSynchronizer.java,3,3,LOW,"PLD-27F76BC9F278654D,PLD-D0B83CC2C08737AA,PLD-A2659D508AAACBF6",review related Java symbols in the same source file
GRP-01377,TYPE,projectlibre_ui,openproj_ui/src/com/projity/pm/graphic/xbs/XbsInteractor.java,1,1,LOW,PLD-BDCE85927C23C5CA,review related Java symbols in the same source file
GRP-01378,TYPE,projectlibre_ui,openproj_ui/src/com/projity/print/ExtendedPrintServiceImpl.java,1,1,LOW,PLD-E8F4C5C45F2B6344,review related Java symbols in the same source file
GRP-01379,TYPE,projectlibre_ui,openproj_ui/src/com/projity/print/GraphPageable.java,1,1,LOW,PLD-819C575545FF6589,review related Java symbols in the same source file
GRP-01380,TYPE,projectlibre_ui,openproj_ui/src/com/projity/print/PageSetup.java,19,19,LOW,"PLD-EC920CC5D8291F25,PLD-C9D99B1981914717,PLD-EF5002254017B1F2,PLD-DF0FCB5D7DAB564A,PLD-13A9CE2DF02D0FD4",review related Java symbols in the same source file
GRP-01381,TYPE,projectlibre_ui,openproj_ui/src/com/projity/print/PrintPreviewFrame.java,1,1,LOW,PLD-7BE0D4BDB62185FE,review related Java symbols in the same source file
GRP-01382,TYPE,projectlibre_ui,openproj_ui/src/com/projity/reports/view/ReportView.java,3,3,LOW,"PLD-6B5A5DDB3228514A,PLD-FF941220AEB2C08D,PLD-2B9924F239DC8A70",review related Java symbols in the same source file
GRP-01383,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre/ui/ribbon/ProjectLibreRibbon.java,1,1,LOW,PLD-B161679F0FEC809F,review related Java symbols in the same source file
GRP-01384,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre/ui/ribbon/ProjectLibreRibbonUI.java,21,21,LOW,"PLD-DA452211718EC3B3,PLD-F8A60A22C33D7E7C,PLD-112FD5184D612292,PLD-3CB5CA9895083984,PLD-197D549CA927D0A2",review related Java symbols in the same source file
GRP-01385,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/AbstractDialog.java,5,5,LOW,"PLD-FB7DC6958EA761C3,PLD-846393E506F6F3B2,PLD-212BA433B2604F0F,PLD-63ABFF8FAE4EE065,PLD-FF0F56E4C9289ABB",review related Java symbols in the same source file
GRP-01386,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/FieldDialog.java,1,1,LOW,PLD-6FACA466DF189EFD,review related Java symbols in the same source file
GRP-01387,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/FindDialog.java,2,2,LOW,"PLD-E30D9E9388CEF351,PLD-4EA42CAC8A9553FE",review related Java symbols in the same source file
GRP-01388,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/HelpDialog.java,7,7,LOW,"PLD-20E6C35F23F5B75F,PLD-14510C69272D8567,PLD-A6818EAF93DC4C3C,PLD-F7246E11081762D4,PLD-BB08706A8F1A06C5",review related Java symbols in the same source file
GRP-01389,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/LicenseDialog.java,2,2,LOW,"PLD-A93405CCE0EEC9A5,PLD-4D5543C8FF120AA1",review related Java symbols in the same source file
GRP-01390,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/LocaleDialog.java,10,10,LOW,"PLD-F95D2B6D36C188CF,PLD-F91A59B5A59CBDD0,PLD-FF83FE05D3C48339,PLD-2D981583FF2C959D,PLD-B53820478EDFCFFF",review related Java symbols in the same source file
GRP-01391,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/LoginDialog.java,2,2,LOW,"PLD-ED871F4E72245DA3,PLD-D102634435A387B3",review related Java symbols in the same source file
GRP-01392,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/LookupDialog.java,3,3,LOW,"PLD-2DB00C1FC93D01D7,PLD-D57618AB7AF9890D,PLD-59606AF7FBE26339",review related Java symbols in the same source file
GRP-01393,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/OpenProjectDialog.java,5,5,LOW,"PLD-4186BF8C309C7B9F,PLD-B2AD66F6620398D4,PLD-0D19967E813E9B59,PLD-979F83FDDB7D5714,PLD-95F9E2BE5D834271",review related Java symbols in the same source file
GRP-01394,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/ProjectDialog.java,1,1,LOW,PLD-65A9403190A931FF,review related Java symbols in the same source file
GRP-01395,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/ResourceInformationDialog.java,2,2,LOW,"PLD-8C2CAAC3478E623F,PLD-F42CD1458847E3AC",review related Java symbols in the same source file
GRP-01396,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/ResourceMappingDialog.java,2,2,LOW,"PLD-A3C7A89761284010,PLD-9C59395CB7D6B0CA",review related Java symbols in the same source file
GRP-01397,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/TipOfTheDay.java,1,1,LOW,PLD-1A1E5D3EDEC64216,review related Java symbols in the same source file
GRP-01398,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/WelcomeDialog.java,1,1,LOW,PLD-23AC156517019E9A,review related Java symbols in the same source file
GRP-01399,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/calendar/ChangeWorkingTimeDialogBox.java,11,11,LOW,"PLD-82CA094537FE5A35,PLD-46EECD4A10DF0B32,PLD-55055BFAE18A6004,PLD-4D96B8FA28B71E66,PLD-0C7805C62534F998",review related Java symbols in the same source file
GRP-01400,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/options/CalendarDialogBox.java,1,1,LOW,PLD-618520506B5B5C89,review related Java symbols in the same source file
GRP-01401,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/util/ComponentFactory.java,5,5,LOW,"PLD-A021AB467F63F13E,PLD-E324AB78488C9AEF,PLD-384D10AD6E7227BD,PLD-89CDF79D22F74482,PLD-5AFC53D069A3C1EB",review related Java symbols in the same source file
GRP-01402,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/dialog/util/LookupField.java,1,1,LOW,PLD-ED6A2524592CF166,review related Java symbols in the same source file
GRP-01403,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/offline_graphics/UILister.java,2,2,LOW,"PLD-0317DED265D97C1B,PLD-F80D28C35E27E8B3",review related Java symbols in the same source file
GRP-01404,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/ChangeAwareTextField.java,2,2,LOW,"PLD-A94A1979F72DF650,PLD-8E24B0A6BCF4EC5D",review related Java symbols in the same source file
GRP-01405,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/Statusbar.java,2,2,LOW,"PLD-862031F3EB920F70,PLD-419A7C423016202D",review related Java symbols in the same source file
GRP-01406,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/TabbedNavigation.java,3,3,LOW,"PLD-FA40CDBF521E2ACB,PLD-9D4DD21415A4BC5A,PLD-68184DD7CE155E56",review related Java symbols in the same source file
GRP-01407,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/chart/ChartLegend.java,9,9,LOW,"PLD-FA0D2FCFDC42D57E,PLD-53627729E07F3207,PLD-D0F5DA66EB3D4108,PLD-AFEA3871BAF7B0EC,PLD-381D18AF1A2E2AD0",review related Java symbols in the same source file
GRP-01408,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/chart/ChartModel.java,1,1,LOW,PLD-141B58DC7EA120B6,review related Java symbols in the same source file
GRP-01409,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/chart/TimeChartPanel.java,1,1,LOW,PLD-6A91436AAFF688BB,review related Java symbols in the same source file
GRP-01410,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/chart/TimeChartPopupMenu.java,1,0,HIGH,PLD-AEBB3E32F27E5F4F,review related Java symbols in the same source file
GRP-01411,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/DocumentFrame.java,3,3,LOW,"PLD-E60CCD29BBEA3B0C,PLD-4F1DCE39061623C6,PLD-B2A97070811604C0",review related Java symbols in the same source file
GRP-01412,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/GraphicManager.java,22,22,LOW,"PLD-3EDCE7F7550F6937,PLD-A1F8B1B94B1E0E17,PLD-3A908B338BA47770,PLD-649C799F53171D8B,PLD-B0745635DFFE4477",review related Java symbols in the same source file
GRP-01413,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/MainRibbonFrame.java,1,1,LOW,PLD-1167D73DE14DCD88,review related Java symbols in the same source file
GRP-01414,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/StartupFactory.java,2,2,LOW,"PLD-2700C53033D51C9C,PLD-8451374C5C0E7524",review related Java symbols in the same source file
GRP-01415,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/TestFrame.java,1,1,LOW,PLD-6103698409E9E28F,review related Java symbols in the same source file
GRP-01416,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/workspace/DefaultFrameManager.java,1,1,LOW,PLD-78B6BCFFB23260AB,review related Java symbols in the same source file
GRP-01417,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/gantt/GanttPopupMenu.java,1,0,HIGH,PLD-D209E800B875DAC7,review related Java symbols in the same source file
GRP-01418,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/gantt/GanttRenderer.java,1,1,LOW,PLD-507831BDE62CD99C,review related Java symbols in the same source file
GRP-01419,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/SpreadSheet.java,15,15,LOW,"PLD-E337557CF2AD3F04,PLD-F903116E00C540BC,PLD-586CFBC93B29EDE7,PLD-80DF874F87779FA8,PLD-AF70710FCC881BA2",review related Java symbols in the same source file
GRP-01420,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/SpreadSheetColumnMenu.java,4,4,HIGH,"PLD-BA07A2E3981ECFD6,PLD-F3A8D42F010F406B,PLD-635F41ABA95759A5,PLD-F2A1BBBFB62E05BB",review related Java symbols in the same source file
GRP-01421,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/SpreadSheetParamsImpl.java,1,1,LOW,PLD-D80A0063AECCCA5F,review related Java symbols in the same source file
GRP-01422,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/SpreadSheetUtils.java,1,1,LOW,PLD-139D29F5CA95008C,review related Java symbols in the same source file
GRP-01423,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/common/CommonSpreadSheet.java,1,1,LOW,PLD-D52C5B112B160760,review related Java symbols in the same source file
GRP-01424,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/common/CommonSpreadSheetModel.java,1,1,LOW,PLD-3FFB93F77201C1AB,review related Java symbols in the same source file
GRP-01425,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/common/SpreadSheetCorner.java,1,1,LOW,PLD-36B1D366744BF2EA,review related Java symbols in the same source file
GRP-01426,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/common/SpreadSheetRowHeader.java,4,4,LOW,"PLD-C59F965E6DF25CE2,PLD-635F5003BE1AD769,PLD-488CC99D6ADD847A,PLD-0F1226BF1F007FB3",review related Java symbols in the same source file
GRP-01427,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/common/transfer/NodeListTransferHandler.java,2,2,LOW,"PLD-FCDADDEB2FB2893B,PLD-9EAD954F6D02CE3A",review related Java symbols in the same source file
GRP-01428,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/editor/DateEditor.java,2,2,LOW,"PLD-CB941F6BA04B5CD9,PLD-1E54F6E5E8471ED7",review related Java symbols in the same source file
GRP-01429,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/editor/SpreadSheetCellEditorAdapter.java,3,3,LOW,"PLD-FEFAE09BF4E6D5A1,PLD-3E207AEB67270290,PLD-3948FB425C151A23",review related Java symbols in the same source file
GRP-01430,TYPE,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/timescale/ScaledScrollPane.java,1,1,LOW,PLD-9197D0FB09C6FE2A,review related Java symbols in the same source file
